number of voters,,number of lines,,"2002 Irish Elections, dublin north",,,,,,,,
43942,,19297,,,,,,,,,,
,,,,,,,,,,,,
,Fianna Fáil ,,,,,,,,,,,
1,0,0,11,10,0,0,0,0,12,0,0,9
1,0,0,11,10,0,0,0,12,0,0,0,9
1,11,0,12,10,0,0,0,0,0,0,0,9
1,0,0,0,10,0,11,12,0,0,0,0,9
1,12,0,0,0,10,11,0,0,0,0,0,9
1,0,0,11,0,10,12,0,0,0,0,0,9
1,0,0,0,12,10,0,0,11,0,0,0,9
1,0,0,0,11,10,12,0,0,0,0,0,9
1,0,0,11,12,10,0,0,0,0,0,0,9
51,0,0,11,12,0,10,0,0,0,0,0,9
43,0,0,12,11,0,10,0,0,0,0,0,9
6,0,0,11,0,0,10,0,0,12,0,0,9
4,12,0,0,0,0,10,0,0,11,0,0,9
3,12,0,0,0,0,10,11,0,0,0,0,9
3,11,0,0,0,0,10,12,0,0,0,0,9
3,0,0,0,0,0,10,12,0,11,0,0,9
2,11,0,0,12,0,10,0,0,0,0,0,9
2,12,0,0,11,0,10,0,0,0,0,0,9
2,0,0,12,0,0,10,0,0,11,0,0,9
2,0,0,0,11,0,10,0,0,12,0,0,9
1,0,0,0,12,0,10,0,0,11,0,0,9
1,0,12,11,0,0,10,0,0,0,0,0,9
1,11,0,12,0,0,10,0,0,0,0,0,9
1,0,0,11,0,0,10,0,12,0,0,0,9
1,0,0,0,11,0,10,0,12,0,0,0,9
1,0,0,12,0,11,10,0,0,0,0,0,9
1,0,0,0,11,0,10,0,0,0,12,0,9
1,0,0,0,0,0,10,11,12,0,0,0,9
1,0,11,0,0,0,10,0,12,0,0,0,9
1,0,0,11,0,0,10,0,0,0,12,0,9
1,11,0,0,0,0,10,0,0,12,0,0,9
11,12,0,0,0,0,0,10,0,11,0,0,9
6,11,0,0,0,0,0,10,0,12,0,0,9
5,0,0,12,11,0,0,10,0,0,0,0,9
3,0,0,12,0,0,0,10,0,11,0,0,9
3,0,0,11,12,0,0,10,0,0,0,0,9
2,0,0,11,0,0,12,10,0,0,0,0,9
2,0,0,0,0,0,11,10,0,12,0,0,9
1,0,0,0,12,0,0,10,0,11,0,0,9
1,0,0,11,0,0,0,10,0,12,0,0,9
1,11,0,0,12,0,0,10,0,0,0,0,9
1,0,0,0,12,0,11,10,0,0,0,0,9
1,0,0,0,11,0,12,10,0,0,0,0,9
1,11,0,0,0,0,12,10,0,0,0,0,9
1,11,0,12,0,0,0,10,0,0,0,0,9
1,0,0,0,0,0,12,10,0,11,0,0,9
1,12,0,0,0,0,11,10,0,0,0,0,9
1,0,0,12,0,0,11,10,0,0,0,0,9
6,0,0,11,0,0,12,0,10,0,0,0,9
2,0,0,12,0,0,11,0,10,0,0,0,9
1,0,0,12,0,11,0,0,10,0,0,0,9
1,0,0,0,12,0,11,0,10,0,0,0,9
1,0,0,0,0,11,12,0,10,0,0,0,9
1,0,0,12,11,0,0,0,10,0,0,0,9
1,0,0,11,12,0,0,0,10,0,0,0,9
1,0,0,11,0,0,0,0,10,12,0,0,9
1,12,0,0,11,0,0,0,10,0,0,0,9
8,12,0,0,0,0,0,11,0,10,0,0,9
7,0,0,11,12,0,0,0,0,10,0,0,9
4,0,0,11,0,0,12,0,0,10,0,0,9
4,0,0,12,11,0,0,0,0,10,0,0,9
4,0,0,12,0,0,11,0,0,10,0,0,9
2,0,0,12,0,0,0,11,0,10,0,0,9
2,0,0,0,12,0,11,0,0,10,0,0,9
2,11,0,0,0,0,0,12,0,10,0,0,9
1,0,0,0,11,0,12,0,0,10,0,0,9
1,0,0,0,0,0,0,12,0,10,11,0,9
1,12,0,11,0,0,0,0,0,10,0,0,9
1,0,0,11,0,0,0,12,0,10,0,0,9
1,12,0,0,11,0,0,0,0,10,0,0,9
1,0,0,0,11,0,0,12,0,10,0,0,9
2,12,0,0,0,0,0,11,0,0,10,0,9
1,0,0,11,0,0,0,0,0,12,10,0,9
1,0,0,0,12,0,0,0,11,0,10,0,9
1,0,0,12,11,0,0,0,0,0,10,0,9
1,0,0,11,12,0,0,0,0,0,10,0,9
1,0,0,0,12,0,0,0,0,11,10,0,9
1,11,0,0,0,0,0,0,0,12,10,0,9
1,0,0,0,11,0,12,0,0,0,10,0,9
2,9,10,0,0,0,0,11,0,12,0,0,0
1,9,10,0,11,0,0,0,0,0,12,0,0
1,9,10,0,12,0,11,0,0,0,0,0,0
1,9,10,0,0,0,0,0,0,11,12,0,0
1,9,10,0,0,11,0,12,0,0,0,0,0
1,9,10,0,0,0,0,0,0,0,12,11,0
1,9,10,0,11,0,12,0,0,0,0,0,0
1,9,10,12,0,0,0,11,0,0,0,0,0
28,9,0,10,0,0,0,11,0,12,0,0,0
14,9,0,10,0,0,0,12,0,11,0,0,0
11,9,0,10,11,0,0,0,0,12,0,0,0
9,9,0,10,11,0,0,12,0,0,0,0,0
8,9,0,10,12,0,0,11,0,0,0,0,0
7,9,0,10,0,0,0,11,0,0,0,12,0
7,9,0,10,11,0,0,0,0,0,0,12,0
7,9,0,10,12,0,11,0,0,0,0,0,0
6,9,0,10,0,0,11,12,0,0,0,0,0
6,9,0,10,12,0,0,0,0,0,0,11,0
5,9,0,10,0,0,12,0,0,11,0,0,0
3,9,0,10,11,0,12,0,0,0,0,0,0
3,9,0,10,12,0,0,0,0,11,0,0,0
3,9,0,10,0,0,0,12,0,0,0,11,0
3,9,0,10,0,0,11,0,0,12,0,0,0
2,9,0,10,0,11,0,0,0,12,0,0,0
1,9,0,10,12,11,0,0,0,0,0,0,0
1,9,0,10,0,0,0,0,11,12,0,0,0
1,9,0,10,0,0,0,0,0,12,0,11,0
1,9,0,10,0,0,0,11,0,0,12,0,0
1,9,0,10,11,0,0,0,0,0,12,0,0
1,9,0,10,0,0,0,0,0,11,12,0,0
1,9,0,10,11,0,0,0,12,0,0,0,0
1,9,0,10,0,0,0,0,12,11,0,0,0
1,9,12,10,0,0,0,11,0,0,0,0,0
1,9,0,10,11,12,0,0,0,0,0,0,0
1,9,0,10,0,0,12,0,0,0,0,11,0
1,9,0,10,0,0,0,12,0,0,11,0,0
1,9,0,10,0,0,11,0,12,0,0,0,0
16,9,0,0,10,0,0,11,0,12,0,0,0
14,9,0,0,10,0,0,12,0,11,0,0,0
9,9,0,0,10,0,0,11,0,0,0,12,0
6,9,0,12,10,0,0,0,0,11,0,0,0
6,9,0,12,10,0,0,0,0,0,0,11,0
5,9,0,0,10,0,0,12,0,0,0,11,0
5,9,0,11,10,0,0,0,0,12,0,0,0
5,9,0,11,10,0,0,0,0,0,0,12,0
3,9,0,12,10,0,11,0,0,0,0,0,0
3,9,0,11,10,0,12,0,0,0,0,0,0
3,9,0,0,10,0,0,0,11,0,0,12,0
2,9,0,0,10,0,11,0,0,0,0,12,0
2,9,0,0,10,0,0,0,0,0,12,11,0
2,9,0,11,10,0,0,0,12,0,0,0,0
1,9,0,0,10,0,12,0,0,0,0,11,0
1,9,0,12,10,0,0,0,0,0,11,0,0
1,9,0,12,10,0,0,11,0,0,0,0,0
1,9,0,0,10,11,0,0,0,0,0,12,0
1,9,0,0,10,0,0,0,0,12,0,11,0
1,9,0,11,10,0,0,12,0,0,0,0,0
1,9,0,0,10,0,0,0,0,11,0,12,0
1,9,0,0,10,0,0,0,0,12,11,0,0
1,9,0,0,10,0,0,0,0,0,11,12,0
1,9,0,0,10,0,0,12,11,0,0,0,0
1,9,0,0,0,10,0,0,0,11,0,12,0
1,9,0,12,11,10,0,0,0,0,0,0,0
1,9,0,12,0,10,0,11,0,0,0,0,0
1,9,0,12,0,10,0,0,0,11,0,0,0
1,9,0,0,0,10,0,0,0,12,0,11,0
1,9,0,0,0,10,0,12,0,11,0,0,0
1,9,0,0,0,10,0,11,0,0,0,12,0
1,9,0,0,0,10,0,0,11,12,0,0,0
1,9,0,0,12,10,0,0,11,0,0,0,0
1,9,0,12,0,10,0,0,0,0,0,11,0
1,9,0,0,0,10,0,12,0,0,0,11,0
8,9,0,12,11,0,10,0,0,0,0,0,0
5,9,0,11,12,0,10,0,0,0,0,0,0
4,9,0,12,0,0,10,0,0,11,0,0,0
2,9,0,0,12,0,10,11,0,0,0,0,0
2,9,0,12,0,0,10,0,11,0,0,0,0
2,9,0,0,11,0,10,0,0,12,0,0,0
2,9,0,0,0,0,10,11,0,12,0,0,0
2,9,0,0,11,0,10,12,0,0,0,0,0
2,9,0,11,0,0,10,12,0,0,0,0,0
1,9,0,0,12,11,10,0,0,0,0,0,0
1,9,0,0,12,0,10,0,0,0,0,11,0
1,9,0,0,0,0,10,12,0,0,0,11,0
1,9,0,11,0,0,10,0,0,0,0,12,0
1,9,0,0,0,0,10,12,0,11,0,0,0
1,9,0,12,0,0,10,11,0,0,0,0,0
1,9,0,0,0,0,10,11,0,0,0,12,0
1,9,0,11,0,0,10,0,0,0,12,0,0
1,9,0,12,0,0,10,0,0,0,0,11,0
18,9,0,12,0,0,0,10,0,11,0,0,0
17,9,0,0,0,0,0,10,0,11,0,12,0
15,9,0,11,0,0,0,10,0,12,0,0,0
9,9,0,0,0,0,0,10,0,11,12,0,0
7,9,0,0,0,0,0,10,0,12,0,11,0
7,9,0,0,0,0,0,10,12,11,0,0,0
6,9,0,0,0,0,0,10,0,12,11,0,0
6,9,0,0,11,0,0,10,0,12,0,0,0
4,9,0,11,12,0,0,10,0,0,0,0,0
3,9,0,0,11,0,0,10,0,0,0,12,0
3,9,0,11,0,0,0,10,0,0,0,12,0
3,9,0,12,0,0,0,10,0,0,0,11,0
3,9,0,0,12,0,0,10,0,11,0,0,0
3,9,0,0,12,0,0,10,0,0,0,11,0
2,9,0,12,11,0,0,10,0,0,0,0,0
2,9,0,0,0,0,0,10,11,12,0,0,0
2,9,0,0,0,0,0,10,0,0,12,11,0
2,9,0,0,0,0,0,10,0,0,11,12,0
1,9,0,11,0,0,12,10,0,0,0,0,0
1,9,0,0,12,0,11,10,0,0,0,0,0
1,9,0,11,0,0,0,10,0,0,12,0,0
1,9,0,0,0,0,11,10,0,12,0,0,0
1,9,0,0,11,0,0,10,0,0,12,0,0
1,9,0,0,0,11,0,10,0,12,0,0,0
3,9,0,11,0,0,0,0,10,0,0,12,0
2,9,0,11,12,0,0,0,10,0,0,0,0
2,9,0,12,0,0,11,0,10,0,0,0,0
2,9,0,11,0,0,12,0,10,0,0,0,0
1,9,0,0,12,0,11,0,10,0,0,0,0
1,9,0,11,0,0,0,0,10,12,0,0,0
1,9,0,0,12,0,0,0,10,0,0,11,0
1,9,0,0,0,0,0,11,10,0,12,0,0
1,9,0,0,12,0,0,11,10,0,0,0,0
1,9,0,0,0,0,0,11,10,12,0,0,0
1,9,0,0,0,0,12,0,10,0,0,11,0
1,9,0,12,0,0,0,0,10,0,0,11,0
1,9,0,0,11,0,12,0,10,0,0,0,0
16,9,0,12,0,0,0,11,0,10,0,0,0
15,9,0,0,0,0,0,11,0,10,0,12,0
13,9,0,11,0,0,0,12,0,10,0,0,0
12,9,0,0,12,0,0,11,0,10,0,0,0
9,9,0,0,0,0,0,12,0,10,0,11,0
5,9,0,0,11,0,0,12,0,10,0,0,0
5,9,0,11,0,0,0,0,0,10,0,12,0
3,9,12,0,0,0,0,11,0,10,0,0,0
3,9,0,0,0,0,0,12,0,10,11,0,0
3,9,0,0,0,0,11,12,0,10,0,0,0
3,9,0,12,11,0,0,0,0,10,0,0,0
3,9,0,11,12,0,0,0,0,10,0,0,0
2,9,0,0,11,0,0,0,0,10,0,12,0
2,9,0,0,0,0,0,11,0,10,12,0,0
2,9,0,0,12,0,11,0,0,10,0,0,0
2,9,0,0,0,0,11,0,12,10,0,0,0
1,9,0,12,0,0,0,0,0,10,0,11,0
1,9,0,12,0,0,11,0,0,10,0,0,0
1,9,0,11,0,0,0,0,12,10,0,0,0
1,9,0,0,12,0,0,0,0,10,0,11,0
1,9,0,0,0,0,0,0,0,10,12,11,0
1,9,0,0,0,0,0,11,12,10,0,0,0
1,9,12,0,0,0,0,0,11,10,0,0,0
1,9,0,0,0,0,0,0,12,10,0,11,0
1,9,0,0,0,11,0,0,0,10,0,12,0
1,9,0,0,12,0,0,0,0,10,11,0,0
4,9,0,0,0,0,0,12,0,11,10,0,0
2,9,0,0,11,0,0,0,0,0,10,12,0
2,9,0,11,0,0,0,0,0,12,10,0,0
1,9,0,0,0,0,0,11,0,0,10,12,0
1,9,0,0,0,0,0,0,0,12,10,11,0
1,9,0,12,0,0,0,0,0,0,10,11,0
1,9,0,0,0,0,0,12,0,0,10,11,0
1,9,0,12,0,0,0,11,0,0,10,0,0
1,9,0,11,0,0,0,0,0,0,10,12,0
1,9,0,12,11,0,0,0,0,0,10,0,0
1,9,0,12,0,0,0,0,0,11,10,0,0
1,9,0,0,11,0,0,12,0,0,10,0,0
1,9,0,0,0,0,0,11,0,12,10,0,0
1,9,0,0,0,0,11,0,0,0,10,12,0
9,9,0,0,0,0,0,12,0,11,0,10,0
8,9,0,0,0,0,0,11,0,12,0,10,0
5,9,0,11,12,0,0,0,0,0,0,10,0
5,9,0,12,11,0,0,0,0,0,0,10,0
3,9,0,12,0,0,0,0,0,11,0,10,0
3,9,0,11,0,0,0,0,0,12,0,10,0
3,9,0,0,12,0,0,11,0,0,0,10,0
2,9,0,12,0,0,11,0,0,0,0,10,0
2,9,0,0,11,0,0,12,0,0,0,10,0
1,9,0,11,0,0,0,12,0,0,0,10,0
1,9,0,0,0,0,0,0,0,12,11,10,0
1,9,0,0,0,0,11,0,0,12,0,10,0
1,9,0,0,12,0,0,0,0,11,0,10,0
1,9,0,12,0,0,0,11,0,0,0,10,0
1,9,0,0,11,0,0,0,0,12,0,10,0
1,9,0,11,0,0,12,0,0,0,0,10,0
1,9,0,0,0,11,0,0,0,0,12,10,0
1,9,0,0,12,0,0,0,0,0,11,10,0
7,10,9,0,0,0,0,11,0,12,0,0,0
6,10,9,0,0,0,0,12,0,11,0,0,0
2,10,9,0,11,0,0,12,0,0,0,0,0
1,10,9,0,11,0,0,0,0,12,0,0,0
1,10,9,12,11,0,0,0,0,0,0,0,0
1,10,9,12,0,0,0,0,0,11,0,0,0
7,0,9,10,11,0,0,0,0,0,0,12,0
3,0,9,10,0,0,0,0,0,0,12,11,0
2,0,9,10,12,0,0,0,0,0,0,11,0
2,0,9,10,12,0,11,0,0,0,0,0,0
1,0,9,10,0,12,0,0,11,0,0,0,0
1,12,9,10,0,0,11,0,0,0,0,0,0
1,0,9,10,11,0,0,0,0,0,12,0,0
1,0,9,10,12,0,0,11,0,0,0,0,0
1,0,9,10,12,0,0,0,11,0,0,0,0
1,0,9,10,0,0,0,0,11,0,0,12,0
1,0,9,10,0,0,12,0,0,0,0,11,0
1,0,9,10,0,11,0,0,0,0,12,0,0
1,0,9,10,0,0,0,0,0,0,11,12,0
1,11,9,10,0,0,0,12,0,0,0,0,0
8,0,9,11,10,0,0,0,0,0,0,12,0
2,0,9,11,10,0,12,0,0,0,0,0,0
2,0,9,12,10,0,0,0,0,0,0,11,0
1,0,9,0,10,0,0,12,0,11,0,0,0
1,0,9,12,10,0,11,0,0,0,0,0,0
1,12,9,0,10,0,0,0,0,0,11,0,0
1,0,9,0,10,0,11,0,0,0,0,12,0
1,0,9,11,10,12,0,0,0,0,0,0,0
7,0,9,0,0,10,0,0,11,0,0,12,0
2,0,9,0,0,10,0,12,11,0,0,0,0
2,0,9,0,0,10,0,0,0,0,11,12,0
1,0,9,12,0,10,0,0,11,0,0,0,0
1,0,9,11,0,10,0,0,0,0,0,12,0
1,0,9,0,0,10,0,0,11,0,12,0,0
1,0,9,0,0,10,0,0,0,0,12,11,0
1,0,9,12,0,10,11,0,0,0,0,0,0
1,0,9,11,0,10,12,0,0,0,0,0,0
3,0,9,12,0,0,10,0,0,0,0,11,0
1,12,9,0,0,0,10,0,0,11,0,0,0
1,0,9,11,12,0,10,0,0,0,0,0,0
1,0,9,0,11,0,10,0,0,0,0,12,0
1,11,9,12,0,0,10,0,0,0,0,0,0
1,0,9,0,11,0,10,0,0,12,0,0,0
1,0,9,0,0,0,10,12,0,0,11,0,0
6,11,9,0,0,0,0,10,0,12,0,0,0
2,12,9,0,0,0,0,10,0,11,0,0,0
1,0,9,11,0,0,0,10,0,12,0,0,0
3,0,9,12,0,0,0,0,10,0,0,11,0
2,0,9,11,0,0,0,0,10,0,0,12,0
1,0,9,12,11,0,0,0,10,0,0,0,0
1,0,9,12,0,0,0,11,10,0,0,0,0
1,0,9,0,12,0,0,0,10,0,0,11,0
1,0,9,0,0,11,0,0,10,0,0,12,0
1,0,9,0,11,0,0,0,10,0,12,0,0
1,0,9,0,12,0,11,0,10,0,0,0,0
1,0,9,12,0,0,0,0,10,0,11,0,0
1,0,9,0,0,0,0,0,10,0,11,12,0
14,12,9,0,0,0,0,11,0,10,0,0,0
6,11,9,0,0,0,0,12,0,10,0,0,0
1,11,9,0,0,0,0,0,0,10,12,0,0
1,0,9,12,11,0,0,0,0,10,0,0,0
3,0,9,11,0,0,0,0,0,0,10,12,0
2,0,9,12,0,0,0,0,0,0,10,11,0
1,0,9,0,12,0,0,0,11,0,10,0,0
3,0,9,11,12,0,0,0,0,0,0,10,0
2,0,9,12,0,0,11,0,0,0,0,10,0
1,0,9,12,0,11,0,0,0,0,0,10,0
1,0,9,12,11,0,0,0,0,0,0,10,0
1,0,9,11,0,0,0,0,0,0,12,10,0
1,0,9,0,0,0,0,0,11,0,12,10,0
1,0,9,0,11,0,12,0,0,0,0,10,0
1,12,9,0,11,0,0,0,0,0,0,10,0
1,0,9,0,11,0,0,0,0,0,12,10,0
127,10,0,9,0,0,0,11,0,12,0,0,0
57,10,0,9,0,0,0,12,0,11,0,0,0
5,10,0,9,12,0,0,11,0,0,0,0,0
5,10,0,9,0,0,0,12,0,0,0,11,0
4,10,0,9,11,0,0,0,0,0,0,12,0
4,10,0,9,11,0,0,0,0,12,0,0,0
4,10,0,9,11,0,12,0,0,0,0,0,0
2,10,0,9,12,0,0,0,0,11,0,0,0
2,10,0,9,0,0,0,11,0,0,0,12,0
2,10,0,9,0,0,0,0,0,12,11,0,0
1,10,0,9,0,0,0,11,0,0,12,0,0
1,10,0,9,0,0,0,11,12,0,0,0,0
1,10,0,9,0,0,12,11,0,0,0,0,0
1,10,0,9,0,0,0,0,12,11,0,0,0
1,10,0,9,0,0,0,0,0,11,0,12,0
1,10,0,9,11,0,0,12,0,0,0,0,0
1,10,0,9,12,0,0,0,0,0,0,11,0
1,10,0,9,0,0,0,0,0,0,11,12,0
1,10,0,9,0,0,0,0,11,12,0,0,0
1,10,0,9,0,0,11,0,0,0,0,12,0
1,10,0,9,12,0,11,0,0,0,0,0,0
1,0,10,9,0,0,12,0,0,0,0,11,0
1,0,10,9,0,0,0,12,11,0,0,0,0
1,12,10,9,0,0,0,11,0,0,0,0,0
1,0,10,9,0,0,0,0,12,0,0,11,0
18,0,0,9,10,0,0,0,0,0,11,12,0
14,0,0,9,10,0,0,11,0,12,0,0,0
12,12,0,9,10,0,0,11,0,0,0,0,0
10,0,0,9,10,0,11,0,0,0,0,12,0
9,0,0,9,10,0,0,11,0,0,0,12,0
9,0,0,9,10,0,11,0,0,12,0,0,0
7,11,0,9,10,0,0,0,0,12,0,0,0
7,0,0,9,10,0,0,0,0,11,0,12,0
6,12,0,9,10,0,11,0,0,0,0,0,0
6,0,0,9,10,0,0,0,0,0,12,11,0
6,11,0,9,10,0,0,12,0,0,0,0,0
6,12,0,9,10,0,0,0,0,11,0,0,0
5,0,0,9,10,0,0,12,0,11,0,0,0
5,0,0,9,10,0,0,0,12,0,0,11,0
5,0,0,9,10,0,12,0,0,0,0,11,0
5,0,0,9,10,0,12,0,0,11,0,0,0
5,0,0,9,10,0,0,12,0,0,0,11,0
4,0,0,9,10,0,11,12,0,0,0,0,0
4,0,0,9,10,0,0,0,11,0,0,12,0
4,11,0,9,10,0,12,0,0,0,0,0,0
2,0,0,9,10,12,11,0,0,0,0,0,0
2,0,0,9,10,0,0,0,0,12,0,11,0
2,0,0,9,10,0,11,0,12,0,0,0,0
1,12,0,9,10,0,0,0,0,0,0,11,0
1,0,0,9,10,11,0,0,0,0,0,12,0
1,0,0,9,10,11,0,0,12,0,0,0,0
1,0,0,9,10,0,12,11,0,0,0,0,0
1,0,0,9,10,0,12,0,0,0,11,0,0
1,11,0,9,10,0,0,0,0,0,0,12,0
1,0,12,9,10,0,0,11,0,0,0,0,0
1,0,12,9,10,0,0,0,11,0,0,0,0
1,0,0,9,10,0,0,0,11,0,12,0,0
1,12,0,9,10,0,0,0,11,0,0,0,0
1,0,0,9,10,12,0,0,0,11,0,0,0
1,0,0,9,10,12,0,0,11,0,0,0,0
1,0,0,9,10,0,11,0,0,0,12,0,0
1,0,0,9,10,0,0,0,12,0,11,0,0
1,0,12,9,10,0,11,0,0,0,0,0,0
3,0,0,9,12,10,0,0,0,0,0,11,0
2,0,0,9,11,10,0,0,0,0,0,12,0
2,0,0,9,0,10,0,0,11,0,0,12,0
2,0,0,9,0,10,0,0,0,0,12,11,0
1,11,0,9,0,10,0,0,0,0,0,12,0
1,0,0,9,12,10,0,0,0,11,0,0,0
1,0,0,9,0,10,0,0,12,0,0,11,0
1,0,0,9,12,10,0,11,0,0,0,0,0
1,0,11,9,0,10,0,0,12,0,0,0,0
1,0,12,9,0,10,0,0,11,0,0,0,0
1,0,0,9,12,10,0,0,11,0,0,0,0
1,0,0,9,0,10,0,0,11,0,12,0,0
1,0,0,9,0,10,0,11,0,0,12,0,0
1,0,0,9,0,10,0,0,0,12,0,11,0
16,0,0,9,12,0,10,0,0,0,0,11,0
12,0,0,9,11,0,10,0,0,0,0,12,0
4,12,0,9,0,0,10,11,0,0,0,0,0
4,12,0,9,11,0,10,0,0,0,0,0,0
4,0,0,9,0,0,10,11,0,0,0,12,0
3,0,0,9,12,0,10,0,0,11,0,0,0
3,0,0,9,12,0,10,0,11,0,0,0,0
3,11,0,9,0,0,10,12,0,0,0,0,0
3,0,0,9,11,0,10,0,0,12,0,0,0
2,0,0,9,11,0,10,12,0,0,0,0,0
2,0,0,9,0,0,10,11,0,12,0,0,0
2,12,0,9,0,0,10,0,0,11,0,0,0
2,11,0,9,12,0,10,0,0,0,0,0,0
2,0,0,9,0,0,10,0,0,0,11,12,0
1,0,0,9,0,0,10,12,0,11,0,0,0
1,12,0,9,0,11,10,0,0,0,0,0,0
1,11,0,9,0,0,10,0,0,12,0,0,0
1,0,0,9,11,0,10,0,0,0,12,0,0
1,0,0,9,0,0,10,12,0,0,0,11,0
1,12,0,9,0,0,10,0,0,0,11,0,0
1,0,0,9,11,0,10,0,12,0,0,0,0
1,0,0,9,0,0,10,0,11,0,0,12,0
1,0,0,9,12,0,10,11,0,0,0,0,0
1,11,0,9,0,0,10,0,12,0,0,0,0
53,12,0,9,0,0,0,10,0,11,0,0,0
49,11,0,9,0,0,0,10,0,12,0,0,0
5,0,0,9,11,0,0,10,0,0,0,12,0
4,0,0,9,12,0,11,10,0,0,0,0,0
3,11,0,9,12,0,0,10,0,0,0,0,0
3,12,0,9,0,0,11,10,0,0,0,0,0
3,0,0,9,11,0,0,10,0,12,0,0,0
3,12,0,9,11,0,0,10,0,0,0,0,0
3,0,0,9,12,0,0,10,0,0,0,11,0
3,11,0,9,0,0,12,10,0,0,0,0,0
3,12,0,9,0,0,0,10,0,0,0,11,0
2,0,0,9,12,0,0,10,0,11,0,0,0
2,0,0,9,11,0,12,10,0,0,0,0,0
2,0,12,9,0,11,0,10,0,0,0,0,0
2,0,0,9,0,0,0,10,0,11,0,12,0
1,0,0,9,0,0,11,10,0,12,0,0,0
1,0,0,9,0,0,0,10,0,11,12,0,0
1,0,0,9,0,0,0,10,0,0,12,11,0
1,0,0,9,11,0,0,10,0,0,12,0,0
1,0,0,9,0,0,12,10,11,0,0,0,0
1,0,0,9,0,0,12,10,0,11,0,0,0
1,11,0,9,0,0,0,10,0,0,0,12,0
8,0,0,9,0,0,0,0,10,0,12,11,0
7,0,0,9,12,0,0,0,10,0,0,11,0
7,0,0,9,11,0,0,0,10,0,0,12,0
3,0,0,9,0,0,0,0,10,0,11,12,0
3,0,0,9,11,0,0,0,10,12,0,0,0
3,0,0,9,12,0,11,0,10,0,0,0,0
2,12,0,9,0,0,0,11,10,0,0,0,0
2,11,0,9,0,0,0,0,10,12,0,0,0
1,0,0,9,0,12,0,0,10,0,0,11,0
1,0,0,9,0,0,0,12,10,0,0,11,0
1,0,0,9,0,0,0,12,10,11,0,0,0
1,0,0,9,0,11,0,0,10,0,12,0,0
1,11,0,9,12,0,0,0,10,0,0,0,0
1,0,0,9,0,0,0,0,10,11,0,12,0
1,0,0,9,0,0,11,0,10,12,0,0,0
1,12,0,9,0,0,11,0,10,0,0,0,0
1,0,0,9,0,11,0,0,10,12,0,0,0
1,0,0,9,0,11,0,0,10,0,0,12,0
1,0,0,9,0,0,0,0,10,12,0,11,0
1,12,0,9,0,0,0,0,10,11,0,0,0
1,0,0,9,0,0,12,11,10,0,0,0,0
1,0,0,9,0,0,0,11,10,0,0,12,0
131,12,0,9,0,0,0,11,0,10,0,0,0
64,11,0,9,0,0,0,12,0,10,0,0,0
7,0,0,9,12,0,0,0,0,10,0,11,0
7,0,0,9,12,0,0,11,0,10,0,0,0
5,0,0,9,11,0,0,0,0,10,0,12,0
4,11,0,9,12,0,0,0,0,10,0,0,0
4,0,0,9,11,0,12,0,0,10,0,0,0
3,12,0,9,0,0,11,0,0,10,0,0,0
3,0,0,9,0,0,12,11,0,10,0,0,0
3,0,0,9,12,0,11,0,0,10,0,0,0
2,0,0,9,0,0,0,11,0,10,0,12,0
2,11,0,9,0,0,0,0,0,10,0,12,0
2,12,0,9,0,0,0,0,0,10,0,11,0
1,0,0,9,0,0,0,11,0,10,12,0,0
1,0,0,9,12,0,0,0,0,10,11,0,0
1,0,0,9,0,0,0,12,0,10,0,11,0
1,0,0,9,0,0,0,0,12,10,0,11,0
1,0,0,9,11,0,0,12,0,10,0,0,0
1,0,0,9,0,0,11,12,0,10,0,0,0
13,0,0,9,12,0,0,0,0,0,10,11,0
4,0,0,9,11,0,0,0,0,0,10,12,0
4,0,0,9,0,0,0,0,12,0,10,11,0
3,0,0,9,0,0,0,12,0,0,10,11,0
3,0,0,9,0,0,0,11,0,12,10,0,0
3,0,0,9,0,0,0,0,11,0,10,12,0
2,0,0,9,0,0,12,0,0,0,10,11,0
2,0,0,9,12,0,0,11,0,0,10,0,0
1,11,0,9,0,0,0,0,0,12,10,0,0
1,0,0,9,0,12,0,0,0,0,10,11,0
1,12,0,9,11,0,0,0,0,0,10,0,0
1,11,0,9,0,0,0,12,0,0,10,0,0
1,0,0,9,0,0,0,0,0,11,10,12,0
1,12,0,9,0,0,0,0,0,11,10,0,0
1,12,0,9,0,0,0,0,0,0,10,11,0
1,0,0,9,12,0,11,0,0,0,10,0,0
1,0,0,9,0,0,0,12,0,11,10,0,0
1,0,0,9,11,0,0,0,0,12,10,0,0
1,0,0,9,12,0,0,0,0,11,10,0,0
11,0,0,9,11,0,0,12,0,0,0,10,0
10,0,0,9,12,0,11,0,0,0,0,10,0
6,0,0,9,12,0,0,0,0,0,11,10,0
6,0,0,9,11,0,12,0,0,0,0,10,0
5,0,0,9,11,0,0,0,0,12,0,10,0
4,0,0,9,0,0,0,12,0,11,0,10,0
4,0,0,9,12,0,0,0,11,0,0,10,0
4,0,0,9,12,0,0,11,0,0,0,10,0
4,11,0,9,0,0,0,12,0,0,0,10,0
4,12,0,9,11,0,0,0,0,0,0,10,0
4,12,0,9,0,0,0,11,0,0,0,10,0
2,12,0,9,0,0,0,0,0,11,0,10,0
2,0,0,9,0,0,0,0,0,12,11,10,0
2,0,0,9,12,0,0,0,0,11,0,10,0
2,0,0,9,0,0,11,0,12,0,0,10,0
